URL,Name,Sprint_Speed,Finishing,Short_Passing,Dribbling,Standing_Tackle,Strength,Overall,Potential,Age,Target_Value_EUR
https://sofifa.com/player/229984/ben-chilwell/260031/,Ben Chilwell,70.0,57.0,77.0,75.0,77.0,68.0,77.0,77.0,28,22087244
https://sofifa.com/player/276913/francisco-joao-pereira/250001/,Francisco João Pereira,66.0,35.0,69.0,62.0,57.0,62.0,61.0,72.0,22,80986563
https://sofifa.com/player/247172/jhon-duran/260021/,Jhon Durán,85.0,82.0,69.0,76.0,33.0,83.0,79.0,85.0,21,18406037
https://sofifa.com/player/274522/franner-lopez/260031/,Franner López,62.0,63.0,64.0,65.0,64.0,56.0,63.0,70.0,22,73624148
https://sofifa.com/player/278996/omar-sadik/260031/,Omar Sadik,71.0,68.0,58.0,62.0,24.0,65.0,64.0,73.0,21,22087244
https://sofifa.com/player/266127/lewis-hall/260031/,Lewis Hall,76.0,60.0,80.0,81.0,81.0,56.0,81.0,86.0,20,25768452
https://sofifa.com/player/268896/hugo-larsson/260031/,Hugo Larsson,81.0,75.0,81.0,75.0,70.0,74.0,77.0,85.0,21,23559727
https://sofifa.com/player/276907/rodrigo-silva-ramos/260001/,Rodrigo Silva Ramos,68.0,65.0,69.0,70.0,16.0,64.0,67.0,77.0,21,20614761
https://sofifa.com/player/270983/clayton-fernandes-silva/260031/,Clayton Fernandes Silva,77.0,79.0,69.0,73.0,37.0,81.0,76.0,77.0,26,18406037
https://sofifa.com/player/267599/patrick-beach/260031/,Patrick Beach,33.0,5.0,16.0,12.0,10.0,41.0,66.0,78.0,21,25768452
https://sofifa.com/player/276627/franco-lino/260031/,Franco Lino,88.0,27.0,44.0,53.0,53.0,67.0,58.0,75.0,19,33130866
https://sofifa.com/player/278062/milan-de-haan/260001/,Milan de Haan,76.0,58.0,65.0,69.0,56.0,64.0,63.0,77.0,21,29449659
https://sofifa.com/player/275198/enrique-bosl/240050/,Enrique Bösl,17.0,8.0,20.0,9.0,10.0,47.0,57.0,74.0,19,25768452
https://sofifa.com/player/276829/fabricio-iacovich/260031/,Fabricio Iacovich,48.0,14.0,32.0,24.0,18.0,78.0,68.0,73.0,23,20614761
https://sofifa.com/player/246606/francisco-jose-garcia-torres/260031/,Francisco José García Torres,86.0,42.0,77.0,71.0,79.0,69.0,77.0,80.0,25,36812074
https://sofifa.com/player/277216/mohamed-bamba/260031/,Mohamed Bamba,78.0,67.0,61.0,70.0,25.0,73.0,70.0,75.0,23,19878520
https://sofifa.com/player/273610/andres-ferrari/260031/,Andrés Ferrari,76.0,67.0,65.0,69.0,24.0,72.0,68.0,76.0,22,18406037
https://sofifa.com/player/233049/jadon-sancho/260031/,Jadon Sancho,77.0,74.0,80.0,86.0,35.0,58.0,79.0,80.0,25,18406037
https://sofifa.com/player/274448/mathijs-tielemans/260031/,Mathijs Tielemans,67.0,55.0,71.0,66.0,58.0,61.0,68.0,74.0,23,22087244
https://sofifa.com/player/276801/alessandro-bianconi/240050/,Alessandro Bianconi,61.0,37.0,55.0,47.0,70.0,73.0,65.0,70.0,24,51536904
https://sofifa.com/player/271509/jesus-fernandez-alonso/230054/,Jesús Fernández Alonso,68.0,37.0,61.0,56.0,58.0,51.0,61.0,69.0,22,18406037
https://sofifa.com/player/246928/ivan-martin-nunez/260031/,Iván Martín Núñez,71.0,69.0,79.0,79.0,74.0,60.0,77.0,78.0,26,29449659
https://sofifa.com/player/276001/lorenzo-libutti/260031/,Lorenzo Libutti,56.0,30.0,59.0,57.0,65.0,55.0,65.0,65.0,27,18406037
https://sofifa.com/player/271531/diego-cesar-de-oliveira/230008/,Diego César de Oliveira,68.0,25.0,62.0,55.0,58.0,61.0,59.0,60.0,28,33130866
https://sofifa.com/player/274209/carlos-alvarez-rivera/260031/,Carlos Álvarez Rivera,76.0,72.0,78.0,81.0,37.0,58.0,77.0,83.0,21,40493281
https://sofifa.com/player/230362/diogo-josue-pinho-parrela/260031/,Diogo Josué Pinho Parrela,76.0,41.0,73.0,55.0,68.0,78.0,71.0,71.0,29,22087244
https://sofifa.com/player/272381/williams-pedrozo/250001/,Williams Pedrozo,60.0,22.0,62.0,32.0,63.0,68.0,62.0,72.0,22,110436223
https://sofifa.com/player/276025/alexandre-gricourt/240001/,Alexandre Gricourt,46.0,43.0,62.0,56.0,59.0,51.0,58.0,68.0,20,29449659
https://sofifa.com/player/274034/dong-jin-lee/250030/,Dong Jin Lee,39.0,16.0,29.0,23.0,51.0,71.0,50.0,56.0,23,20614761
https://sofifa.com/player/220196/david-brooks/260031/,David Brooks,72.0,71.0,78.0,79.0,54.0,58.0,76.0,76.0,27,20614761
https://sofifa.com/player/263734/diogo-pinheiro-monteiro/260031/,Diogo Pinheiro Monteiro,62.0,19.0,60.0,56.0,64.0,64.0,62.0,74.0,20,18406037
https://sofifa.com/player/278456/matias-espindola/250034/,Matías Espíndola,58.0,50.0,63.0,61.0,51.0,59.0,61.0,69.0,20,25768452
https://sofifa.com/player/274477/florian-kopp/250001/,Florian Kopp,67.0,23.0,56.0,39.0,64.0,71.0,61.0,68.0,23,80986563
https://sofifa.com/player/271271/aldair-neves-paulo-faustino/230012/,Aldair Neves Paulo Faustino,65.0,40.0,55.0,64.0,71.0,50.0,64.0,72.0,22,80986563
https://sofifa.com/player/274721/federico-accornero/260031/,Federico Accornero,64.0,57.0,56.0,66.0,23.0,38.0,62.0,74.0,21,110436223
https://sofifa.com/player/72997/rodrigo-mora-de-carvalho/260031/,Rodrigo Mora de Carvalho,74.0,70.0,78.0,78.0,44.0,32.0,77.0,89.0,18,27977176
https://sofifa.com/player/276491/sandro-altunashvili/250044/,Sandro Altunashvili,61.0,56.0,68.0,64.0,64.0,52.0,66.0,66.0,27,58899318
https://sofifa.com/player/273750/goncalo-nogueira/260031/,Gonçalo Nogueira,63.0,66.0,69.0,67.0,65.0,60.0,66.0,77.0,21,22087244
https://sofifa.com/player/275681/krishnananda-singh/240050/,Krishnananda Singh,69.0,54.0,49.0,53.0,25.0,40.0,52.0,52.0,27,18406037
https://sofifa.com/player/271456/valentin-sanchez/240020/,Valentín Sánchez,74.0,58.0,65.0,67.0,45.0,64.0,63.0,72.0,21,25768452
https://sofifa.com/player/279285/jeison-alfarnez/250033/,Jeison Alfárnez,81.0,74.0,67.0,72.0,13.0,66.0,72.0,72.0,28,66261733
https://sofifa.com/player/275128/ahmed-al-julaydan/260031/,Ahmed Al Julaydan,65.0,30.0,53.0,53.0,55.0,60.0,58.0,69.0,21,29449659
https://sofifa.com/player/275484/alexis-rodas/240034/,Alexis Rodas,52.0,31.0,55.0,59.0,62.0,64.0,59.0,60.0,26,58899318
https://sofifa.com/player/275184/david-ezeh/260031/,David Ezeh,74.0,59.0,55.0,58.0,24.0,58.0,59.0,71.0,19,22087244
https://sofifa.com/player/244523/javier-hernandez-carrera/260031/,Javier Hernández Carrera,68.0,45.0,67.0,65.0,69.0,70.0,70.0,71.0,27,20614761
https://sofifa.com/player/276900/hugo-alberto-pires-cunha/260031/,Hugo Alberto Pires Cunha,20.0,8.0,28.0,12.0,10.0,74.0,62.0,70.0,23,66261733
https://sofifa.com/player/274582/cristian-meza/240001/,Cristián Meza,61.0,30.0,60.0,54.0,48.0,48.0,56.0,,19,25768452
https://sofifa.com/player/75628/fernando-lopez-gonzalez/260031/,Fernando López González,70.0,69.0,75.0,75.0,43.0,56.0,73.0,82.0,21,73624148
https://sofifa.com/player/266270/aaron-ramsey/260031/,Aaron Ramsey,69.0,66.0,70.0,72.0,57.0,59.0,70.0,79.0,22,25768452
https://sofifa.com/player/261390/charlie-webster/260031/,Charlie Webster,64.0,59.0,65.0,65.0,62.0,59.0,63.0,74.0,21,18406037
https://sofifa.com/player/271549/maryan-faryna/260023/,Maryan Faryna,68.0,27.0,61.0,60.0,65.0,66.0,65.0,75.0,21,29449659
https://sofifa.com/player/277426/carlos-roberto-forbs-borges/260031/,Carlos Roberto Forbs Borges,90.0,70.0,67.0,72.0,33.0,60.0,72.0,82.0,21,40493281
https://sofifa.com/player/279109/victor-parada-gonzalez/260031/,Víctor Parada González,79.0,39.0,65.0,63.0,71.0,75.0,70.0,74.0,23,33130866
https://sofifa.com/player/220008/calaum-jahraldo-martin/180084/,Calaum Jahraldo-Martin,87.0,57.0,53.0,61.0,24.0,47.0,60.0,62.0,24,18406037
https://sofifa.com/player/273683/derlis-rodriguez/260031/,Derlis Rodríguez,73.0,65.0,61.0,72.0,28.0,62.0,66.0,66.0,27,47855696
https://sofifa.com/player/275706/brian-beyer/260020/,Brian Beyer,67.0,64.0,55.0,62.0,33.0,77.0,64.0,64.0,28,25768452
https://sofifa.com/player/276443/davide-veroli/260031/,Davide Veroli,71.0,35.0,65.0,58.0,68.0,73.0,68.0,79.0,22,22087244
https://sofifa.com/player/241707/pape-gueye/260031/,Pape Gueye,73.0,65.0,81.0,78.0,80.0,82.0,80.0,81.0,26,29449659
https://sofifa.com/player/256958/fabio-daniel-ferreira-vieira/260031/,Fábio Daniel Ferreira Vieira,70.0,71.0,80.0,78.0,60.0,48.0,76.0,80.0,25,20614761
https://sofifa.com/player/273748/joaquin-panichelli/260031/,Joaquín Panichelli,73.0,80.0,68.0,71.0,16.0,86.0,77.0,85.0,22,25768452
https://sofifa.com/player/278065/sadibou-sane/260031/,Sadibou Sané,69.0,31.0,60.0,46.0,73.0,77.0,70.0,81.0,21,22087244
https://sofifa.com/player/243612/dion-sanderson/260031/,Dion Sanderson,66.0,39.0,61.0,56.0,69.0,74.0,69.0,71.0,25,29449659
https://sofifa.com/player/277651/pablo-israel-hernandez-luis/250001/,Pablo Israel Hernandez Luis,70.0,45.0,70.0,60.0,62.0,48.0,63.0,72.0,23,44174489
https://sofifa.com/player/235842/andrea-pinamonti/260031/,Andrea Pinamonti,69.0,78.0,67.0,70.0,30.0,68.0,75.0,78.0,26,18406037
https://sofifa.com/player/70966/jacobo-ramon-naveros/260031/,Jacobo Ramón Naveros,60.0,35.0,70.0,52.0,74.0,69.0,71.0,81.0,20,18406037
https://sofifa.com/player/272675/kevin-ciubotaru/260031/,Kevin Ciubotaru,74.0,39.0,63.0,61.0,58.0,62.0,63.0,72.0,21,22087244
https://sofifa.com/player/252154/marco-carnesecchi/260031/,Marco Carnesecchi,39.0,8.0,36.0,14.0,17.0,55.0,85.0,88.0,25,18406037
https://sofifa.com/player/277788/leandro-moreira/240050/,Leandro Moreira,73.0,67.0,58.0,61.0,13.0,54.0,62.0,71.0,21,18406037
https://sofifa.com/player/277836/lucas-meuli/260031/,Lucas Meuli,33.0,9.0,26.0,27.0,21.0,53.0,63.0,69.0,24,22087244
https://sofifa.com/player/239231/marc-cucurella-saseta/260031/,Marc Cucurella Saseta,77.0,61.0,82.0,78.0,85.0,70.0,85.0,86.0,26,36812074
https://sofifa.com/player/277325/josh-seary/260015/,Josh Seary,67.0,43.0,56.0,56.0,56.0,57.0,58.0,68.0,20,18406037
https://sofifa.com/player/278043/amine-naifi/260031/,Amine Naïfi,80.0,64.0,62.0,68.0,34.0,49.0,62.0,65.0,25,20614761
https://sofifa.com/player/275739/omar-el-sawy/260031/,Omar El Sawy,82.0,61.0,61.0,68.0,38.0,53.0,66.0,74.0,21,23559727
https://sofifa.com/player/271988/musa-toure/260031/,Musa Touré,79.0,60.0,57.0,59.0,37.0,65.0,60.0,71.0,19,25768452
https://sofifa.com/player/273832/diego-armando-hernandez/240020/,Diego Armando Hernández,58.0,20.0,53.0,24.0,70.0,83.0,67.0,78.0,23,18406037
https://sofifa.com/player/271146/alessandro-sorrentino/260031/,Alessandro Sorrentino,41.0,5.0,21.0,12.0,12.0,64.0,65.0,72.0,23,18406037
https://sofifa.com/player/271805/diego-sanchez-perez/260031/,Diego Sánchez Pérez,72.0,39.0,67.0,62.0,72.0,72.0,70.0,78.0,21,18406037
https://sofifa.com/player/276425/luis-hemir-silva-semedo/260031/,Luís Hemir Silva Semedo,61.0,59.0,52.0,57.0,18.0,79.0,59.0,68.0,21,20614761
https://sofifa.com/player/274440/ibrahim-fofana/260031/,Ibrahim Fofana,65.0,56.0,67.0,63.0,64.0,63.0,62.0,73.0,21,29449659
https://sofifa.com/player/264293/habib-diarra/260031/,Habib Diarra,67.0,66.0,78.0,78.0,76.0,69.0,77.0,83.0,21,23559727
https://sofifa.com/player/240690/nico-gonzalez/260031/,Nico Gonzalez,86.0,,,79.0,57.0,,79.0,79.0,27,33130866
https://sofifa.com/player/230446/marcio-alam-paneira-almeida/260031/,Marcio Alam Paneira Almeida,50.0,59.0,73.0,71.0,75.0,65.0,73.0,73.0,25,22087244
https://sofifa.com/player/274537/philip-quinton/260031/,Philip Quinton,53.0,19.0,53.0,32.0,62.0,84.0,61.0,66.0,25,29449659
https://sofifa.com/player/274310/demirhan-balcalan/230054/,Demirhan Balçalan,68.0,40.0,60.0,56.0,74.0,76.0,68.0,68.0,26,18406037
https://sofifa.com/player/278697/muhammed-rafi/260031/,Muhammed Rafi,44.0,21.0,40.0,49.0,50.0,62.0,53.0,61.0,24,19878520
https://sofifa.com/player/274664/hamady-diop/260002/,Hamady Diop,81.0,35.0,55.0,48.0,64.0,74.0,62.0,73.0,23,36812074
https://sofifa.com/player/279188/simun-hrgovic/260031/,Šimun Hrgović,84.0,41.0,65.0,69.0,68.0,52.0,71.0,81.0,21,22087244
https://sofifa.com/player/271545/anton-bol/230054/,Anton Bol,61.0,22.0,45.0,44.0,57.0,67.0,58.0,71.0,19,33130866
https://sofifa.com/player/272954/marlon-douglas-de-sales-silva/240024/,Marlon Douglas de Sales Silva,69.0,67.0,56.0,72.0,31.0,43.0,63.0,64.0,25,47855696
https://sofifa.com/player/271328/mohammed-al-dawsari/250011/,Mohammed Al Dawsari,28.0,7.0,29.0,11.0,12.0,44.0,52.0,58.0,24,40493281
https://sofifa.com/player/72426/javier-rueda-garcia/260031/,Javier Rueda García,88.0,62.0,70.0,71.0,67.0,62.0,74.0,81.0,23,29449659
https://sofifa.com/player/277371/luan-silva/260031/,Luan Silva,82.0,51.0,57.0,75.0,30.0,57.0,65.0,71.0,23,20614761
https://sofifa.com/player/272360/yanniel-hernandez/250044/,Yanniel Hernández,79.0,64.0,70.0,68.0,65.0,55.0,67.0,68.0,26,20614761
https://sofifa.com/player/275192/luka-vuskovic/260031/,Luka Vušković,64.0,61.0,78.0,64.0,80.0,85.0,78.0,88.0,18,44174489
https://sofifa.com/player/275785/ronald-pereira-martins/260031/,Ronald Pereira Martins,86.0,65.0,66.0,70.0,44.0,51.0,70.0,76.0,24,110436223
https://sofifa.com/player/271473/mattia-motolese/250019/,Mattia Motolese,55.0,24.0,50.0,32.0,60.0,70.0,58.0,68.0,20,25768452
https://sofifa.com/player/275976/mohammed-abu-fani/260031/,Mohammed Abu Fani,60.0,61.0,77.0,76.0,70.0,70.0,75.0,75.0,27,19878520
https://sofifa.com/player/273987/patricio-pernicone/260007/,Patricio Pernicone,64.0,27.0,66.0,52.0,63.0,77.0,67.0,73.0,23,110436223
https://sofifa.com/player/230872/mile-svilar/260031/,Mile Svilar,55.0,14.0,42.0,26.0,24.0,61.0,84.0,87.0,25,25768452
https://sofifa.com/player/275729/lucas-pos/240050/,Lucas Pos,60.0,38.0,62.0,59.0,64.0,78.0,64.0,67.0,25,22087244
https://sofifa.com/player/275439/kavier-ortiz/240009/,Kavier Ortiz,80.0,62.0,52.0,57.0,25.0,63.0,62.0,70.0,21,22087244
https://sofifa.com/player/241736/yann-aurel-bisseck/260031/,Yann Aurel Bisseck,76.0,54.0,73.0,73.0,76.0,83.0,76.0,80.0,24,29449659
https://sofifa.com/player/271193/antonio-gomis-aleman/250044/,Antonio Gomis Alemañ,43.0,9.0,29.0,11.0,12.0,62.0,68.0,80.0,21,23559727
https://sofifa.com/player/277947/matias-gomez/260031/,Matías Gómez,71.0,45.0,71.0,66.0,67.0,49.0,62.0,77.0,19,22087244
https://sofifa.com/player/273869/alejandro-henriquez/240050/,Alejandro Henríquez,70.0,35.0,58.0,60.0,56.0,58.0,59.0,67.0,22,18406037
https://sofifa.com/player/273681/alejandro-piedrahita/260015/,Alejandro Piedrahita,84.0,62.0,56.0,76.0,20.0,78.0,68.0,77.0,22,110436223
https://sofifa.com/player/279703/francisco-diogo-pereira-silva/260031/,Francisco Diogo Pereira Silva,37.0,9.0,46.0,17.0,12.0,60.0,64.0,77.0,19,18406037
https://sofifa.com/player/273034/agustin-santanna/250023/,Agustín Sant'Anna,74.0,58.0,67.0,70.0,73.0,64.0,73.0,73.0,26,18406037
https://sofifa.com/player/226226/giovani-lo-celso/260031/,Giovani Lo Celso,75.0,79.0,82.0,81.0,73.0,65.0,81.0,81.0,29,44174489
https://sofifa.com/player/273952/vinicius-nogueira/260015/,Vinícius Nogueira,73.0,54.0,64.0,62.0,58.0,70.0,66.0,73.0,23,110436223
https://sofifa.com/player/241925/chris-fuhrich/260031/,Chris Führich,81.0,70.0,73.0,84.0,55.0,49.0,76.0,76.0,27,18406037
https://sofifa.com/player/274201/maximiliano-rueda/240020/,Maximiliano Rueda,63.0,59.0,66.0,65.0,59.0,62.0,63.0,66.0,25,29449659
https://sofifa.com/player/277693/andrei-marginean/260031/,Andrei Mărginean,58.0,59.0,66.0,69.0,66.0,80.0,67.0,72.0,23,18406037
https://sofifa.com/player/275137/valentin-atangana/260031/,Valentin Atangana,64.0,55.0,76.0,73.0,75.0,67.0,74.0,84.0,19,25768452
https://sofifa.com/player/275008/jack-neeley/260031/,Jack Neeley,55.0,21.0,33.0,28.0,65.0,60.0,56.0,71.0,20,29449659
https://sofifa.com/player/275101/bernard-kamungo/260031/,Bernard Kamungo,77.0,60.0,58.0,70.0,48.0,48.0,64.0,70.0,23,18406037
https://sofifa.com/player/278182/luka-bozickovic/240024/,Luka Božičković,68.0,52.0,60.0,56.0,42.0,51.0,57.0,64.0,19,44174489
https://sofifa.com/player/74759/gustavo-nunes-fernandes-gomes/260031/,Gustavo Nunes Fernandes Gomes,78.0,60.0,63.0,70.0,31.0,46.0,67.0,82.0,19,25768452
https://sofifa.com/player/271852/ibrahim-cisse/230008/,Ibrahim Cissé,61.0,22.0,34.0,29.0,55.0,77.0,54.0,72.0,18,29449659
https://sofifa.com/player/74483/honest-ahanor/260031/,Honest Ahanor,70.0,42.0,69.0,62.0,76.0,60.0,72.0,81.0,17,18406037
https://sofifa.com/player/276982/lewis-trickett/250044/,Lewis Trickett,75.0,48.0,46.0,53.0,35.0,39.0,52.0,66.0,19,23559727
https://sofifa.com/player/276426/vinicius-de-oliveira-g-dias/250001/,Vinícius de Oliveira G. Dias,34.0,10.0,35.0,20.0,12.0,59.0,64.0,68.0,27,110436223
https://sofifa.com/player/278175/facundo-perdomo/250033/,Facundo Perdomo,68.0,40.0,58.0,68.0,68.0,53.0,64.0,69.0,24,22087244
https://sofifa.com/player/275344/diego-monreal/240027/,Diego Monreal,61.0,22.0,52.0,49.0,62.0,71.0,59.0,69.0,20,18406037
https://sofifa.com/player/278819/ross-mccausland/260004/,Ross McCausland,83.0,62.0,66.0,67.0,30.0,34.0,67.0,78.0,22,18406037
https://sofifa.com/player/275211/dario-ndubuisi-gebuhr/260017/,Dario Ndubuisi Gebuhr,61.0,24.0,46.0,30.0,64.0,75.0,62.0,72.0,22,17669795
https://sofifa.com/player/274465/joao-miguel-marques/260031/,João Miguel Marques,67.0,72.0,69.0,72.0,45.0,50.0,70.0,76.0,23,80986563
https://sofifa.com/player/273867/kevin-quejada/230048/,Kevin Quejada,64.0,62.0,59.0,53.0,17.0,73.0,61.0,68.0,19,30922142
https://sofifa.com/player/272449/pablo-barrios-rivas/260031/,Pablo Barrios Rivas,82.0,70.0,86.0,83.0,80.0,73.0,83.0,88.0,22,44174489
https://sofifa.com/player/277312/jed-brown/240050/,Jed Brown,88.0,46.0,47.0,50.0,29.0,37.0,54.0,56.0,24,25768452
https://sofifa.com/player/243014/bryan-mbeumo/260031/,Bryan Mbeumo,90.0,87.0,80.0,84.0,41.0,73.0,85.0,86.0,25,58899318
https://sofifa.com/player/275337/christ-makosso/260031/,Christ Makosso,72.0,35.0,60.0,56.0,68.0,76.0,67.0,77.0,21,18406037
https://sofifa.com/player/275298/aleksandar-pavlovic/260031/,Aleksandar Pavlović,59.0,66.0,87.0,78.0,76.0,76.0,81.0,87.0,21,55218111
https://sofifa.com/player/273649/fredrik-berglie/260031/,Fredrik Berglie,59.0,24.0,67.0,52.0,64.0,72.0,65.0,66.0,28,47855696
https://sofifa.com/player/263240/daniel-aguirre/240050/,Daniel Aguirre,60.0,41.0,66.0,63.0,56.0,51.0,60.0,65.0,23,17669795
https://sofifa.com/player/275165/sofiane-boudraa/240024/,Sofiane Boudraa,64.0,50.0,58.0,63.0,24.0,57.0,59.0,68.0,20,29449659
https://sofifa.com/player/274700/diogo-fernandes-fonseca/250001/,Diogo Fernandes Fonseca,64.0,29.0,59.0,59.0,66.0,,64.0,75.0,22,18406037
https://sofifa.com/player/259694/oscar-mingueza-garcia/260031/,Óscar Mingueza García,82.0,67.0,80.0,78.0,76.0,73.0,80.0,81.0,26,29449659
https://sofifa.com/player/275241/patrik-vydra/260031/,Patrik Vydra,69.0,59.0,75.0,67.0,65.0,84.0,71.0,77.0,22,25768452
https://sofifa.com/player/273693/david-ozoh/260031/,David Ozoh,65.0,56.0,70.0,69.0,65.0,80.0,68.0,,20,22087244
https://sofifa.com/player/272456/emmanuel-adegboyega/260031/,Emmanuel Adegboyega,60.0,30.0,57.0,45.0,64.0,76.0,64.0,74.0,21,20614761
https://sofifa.com/player/277502/mathis-touho/260015/,Mathis Touho,71.0,58.0,49.0,65.0,40.0,50.0,59.0,70.0,20,25768452
https://sofifa.com/player/275159/jack-cirilo/240020/,Jack Cirilo,73.0,64.0,51.0,50.0,13.0,48.0,60.0,67.0,24,36812074
https://sofifa.com/player/246191/julian-alvarez/260031/,Julián Alvarez,85.0,86.0,83.0,87.0,59.0,72.0,86.0,89.0,25,66261733
https://sofifa.com/player/274987/francisco-fumaca-mascarenhas/260031/,Francisco Fumaça Mascarenhas,73.0,65.0,63.0,64.0,32.0,54.0,65.0,70.0,25,25768452
https://sofifa.com/player/276030/amadou-ba-sy/240050/,Amadou Ba-Sy,59.0,63.0,49.0,57.0,24.0,75.0,62.0,70.0,22,33130866
https://sofifa.com/player/271452/benjamin-bouchouari/260031/,Benjamin Bouchouari,63.0,56.0,75.0,71.0,57.0,51.0,68.0,75.0,23,47855696
https://sofifa.com/player/259565/yoan-bonny/260031/,Yoan Bonny,91.0,78.0,77.0,79.0,27.0,81.0,78.0,86.0,21,25768452
https://sofifa.com/player/71532/kees-smit/260031/,Kees Smit,58.0,60.0,77.0,80.0,65.0,64.0,74.0,88.0,19,18406037
https://sofifa.com/player/276185/isaias-gavilan/240035/,Isaías Gavilán,63.0,57.0,55.0,58.0,24.0,42.0,55.0,64.0,20,22087244
https://sofifa.com/player/277447/stav-lemkin/260031/,Stav Lemkin,70.0,27.0,62.0,44.0,69.0,78.0,68.0,76.0,22,22087244
https://sofifa.com/player/277781/rodrigo-melgarejo/260031/,Rodrigo Melgarejo,63.0,45.0,55.0,50.0,62.0,74.0,64.0,71.0,23,36812074
https://sofifa.com/player/274734/charles-petro/260031/,Charles Petro,79.0,40.0,61.0,58.0,69.0,68.0,66.0,71.0,24,25768452
https://sofifa.com/player/276332/ryan-de-havilland/260031/,Ryan De Havilland,52.0,44.0,64.0,58.0,62.0,74.0,62.0,67.0,24,18406037
https://sofifa.com/player/277612/josh-ayres/260031/,Josh Ayres,66.0,,43.0,45.0,30.0,67.0,55.0,68.0,19,18406037
https://sofifa.com/player/245637/georginio-rutter/260031/,Georginio Rutter,77.0,76.0,76.0,80.0,67.0,76.0,77.0,83.0,23,22087244
https://sofifa.com/player/258918/gian-marco-crespi/260001/,Gian Marco Crespi,22.0,6.0,17.0,6.0,13.0,41.0,53.0,59.0,24,22087244
https://sofifa.com/player/278027/steven-bala/240030/,Steven Bala,75.0,52.0,57.0,59.0,27.0,42.0,56.0,72.0,19,58899318
https://sofifa.com/player/277597/facundo-gonzalez/260031/,Facundo González,49.0,26.0,66.0,36.0,68.0,75.0,66.0,76.0,22,33130866
https://sofifa.com/player/272726/giuseppe-ambrosino/260031/,Giuseppe Ambrosino,75.0,64.0,66.0,64.0,44.0,75.0,67.0,77.0,21,29449659
https://sofifa.com/player/272701/michael-leddy/240029/,Michael Leddy,63.0,53.0,51.0,54.0,22.0,40.0,52.0,64.0,19,25768452
https://sofifa.com/player/272842/kevin-benitez/240027/,Kevin Benítez,63.0,20.0,40.0,30.0,69.0,55.0,58.0,67.0,21,22087244
https://sofifa.com/player/276894/ricky-gneba/240001/,Ricky Gneba,66.0,38.0,62.0,45.0,57.0,82.0,58.0,67.0,21,25768452
https://sofifa.com/player/279848/martin-pino/260020/,Martín Pino,58.0,73.0,52.0,64.0,14.0,83.0,68.0,69.0,27,58899318
https://sofifa.com/player/275227/antonio-dumitru/260031/,Antonio Dumitru,86.0,51.0,51.0,63.0,27.0,46.0,59.0,67.0,20,23559727
https://sofifa.com/player/271900/brison-fernandes/260031/,Brison Fernandes,70.0,63.0,65.0,66.0,46.0,62.0,64.0,67.0,24,18406037
https://sofifa.com/player/271539/danilo-filipe-melo-veiga/260031/,Danilo Filipe Melo Veiga,72.0,56.0,63.0,70.0,72.0,71.0,69.0,78.0,22,17669795
https://sofifa.com/player/271574/rico-lewis/260031/,Rico Lewis,75.0,53.0,79.0,79.0,76.0,47.0,77.0,84.0,20,23559727
https://sofifa.com/player/277840/omri-gandelman/260031/,Omri Gandelman,66.0,74.0,73.0,68.0,74.0,79.0,72.0,76.0,25,18406037
https://sofifa.com/player/70845/marlon-gomes-claudino/260031/,Marlon Gomes Claudino,74.0,61.0,77.0,73.0,64.0,63.0,70.0,80.0,21,25768452
https://sofifa.com/player/275300/connor-obrien/260031/,Connor O'Brien,78.0,27.0,50.0,53.0,54.0,63.0,59.0,65.0,20,22087244
https://sofifa.com/player/271160/sidi-sane/260031/,Sidi Sané,73.0,64.0,59.0,68.0,44.0,64.0,63.0,72.0,22,18406037
https://sofifa.com/player/271923/emmanuel-ekong/260031/,Emmanuel Ekong,81.0,67.0,58.0,61.0,21.0,71.0,64.0,73.0,23,20614761
https://sofifa.com/player/262113/nicola-zalewski/260031/,Nicola Zalewski,85.0,60.0,77.0,80.0,67.0,49.0,77.0,79.0,23,47855696
https://sofifa.com/player/271490/javier-garrido-lopez/260031/,Javier Garrido López,29.0,7.0,21.0,9.0,11.0,43.0,59.0,66.0,21,73624148
https://sofifa.com/player/274917/cristhian-baez/240034/,Cristhian Báez,63.0,66.0,55.0,62.0,21.0,59.0,61.0,76.0,20,25768452
https://sofifa.com/player/237692/phil-foden/260031/,Phil Foden,79.0,82.0,82.0,89.0,59.0,41.0,85.0,88.0,25,58899318
https://sofifa.com/player/246875/odilon-kossounou/260031/,Odilon Kossounou,84.0,26.0,76.0,66.0,82.0,79.0,80.0,85.0,24,17669795
https://sofifa.com/player/254653/matias-arezo/260031/,Matías Arezo,62.0,75.0,69.0,68.0,44.0,68.0,73.0,79.0,22,22087244
https://sofifa.com/player/278051/adria-miquel-bosch-sanchis/240050/,Adrià Miquel Bosch Sanchis,61.0,18.0,62.0,29.0,67.0,65.0,64.0,73.0,22,18406037
https://sofifa.com/player/277512/caylan-vickers/260031/,Caylan Vickers,76.0,58.0,58.0,68.0,31.0,54.0,62.0,74.0,20,29449659
https://sofifa.com/player/277830/antonio-gomez-del-castillo/250044/,Antonio Gómez del Castillo,17.0,7.0,30.0,9.0,14.0,46.0,58.0,72.0,19,23559727
https://sofifa.com/player/274543/malik-pinto/250021/,Malik Pinto,52.0,39.0,58.0,55.0,55.0,61.0,52.0,60.0,21,22087244
